"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Egypt, Arab Rep.","EGY","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","3.88703989982605","4.30922985076904","5.07122993469238","5.71068000793457","6.52785015106201","7.71226978302002","8.51578044891357","9.05368995666504","9.51426982879639","9.98727035522461","10.886269569397","11.6434001922607","12.2012395858765","12.456130027771","12.1768999099731","10.8692302703857","10.4919395446777","11.7414197921753","10.2185497283935","9.53730010986328","8.40878009796143","","","","","","","","","","24.7011203765869","26.0716495513916","24.238639831543","24.4102401733398","25.9733695983887","26.5457592010498","24.9158401489258","27.6888198852539","27.6997699737549","28.7817335625847","24.4210399901682","24.8590041191491","26.891342745999","27.6723589088676","32.4670104980469","32.4108695983887","32.5399181220118","37.0107192993164","34.2484230207107","38.4738006591797","35.4070535689265","36.6387405395508","37.9565582275391","37.4793898371231","38.6212946913569",
"Euro area","EMU","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2530403137207","57.5968284606934","59.4964599609375","61.4836502075195","63.5321311950684","65.612907409668","67.1065826416016","68.1565475463867","68.3647613525391","68.4482269287109","69.1178512573242","70.5543899536133","72.0798263549805","72.6981735229492","73.4071197509766","75.4836730957031","77.1696090698242","78.3246002197266","80.0915069580078","81.6565475463867","83.1466522216797","84.8504791259766","88.6162567138672","90.9378967285156","91.519157409668","91.519157409668","",
"Eritrea","ERI","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.463719993829727","0.326739996671677","","0.394279986619949","0.522870004177094","0.564800024032593","0.711679995059967","0.674049973487854","","0.512399971485138","","","","","1.79663002490997","2.38155007362366","","","","2.71990990638733","2.75874996185303","2.64425992965698","","","","","","","","","",
"Spain","ESP","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5563735961914","69.3970031738281","71.3997116088867","74.4489669799805","75.080207824707","76.1726303100586","76.6395721435547","76.9493179321289","79.269660949707","84.4513473510742","89.1767425537109","91.1131286621094","93.5691909790039","96.267951965332","96.5407485961914","98.2253799438477","100.899528503418","101.829620361328","101.078201293945","102.112808227539","106.822479248047","106.910629272461","106.624557495117","106.496101379395","",
"Estonia","EST","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.8319702148438","78.0993270874023","81.3653411865234","83.4526672363281","85.8611526489258","86.9582290649414","86.4641723632812","86.0773468017578","86.6803131103516","86.5966186523438","87.6725387573242","89.1516571044922","91.3113708496094","92.3339004516602","89.8572006225586","87.7629165649414","86.8601989746094","86.4550094604492","87.2835311889648","87.1761779785156","88.8946762084961","86.7908935546875","81.3784027099609","79.2256774902344","",
"Ethiopia","ETH","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.0281600002199411","0.0298599991947412","","0.0455899983644485","","","","","0.120300002396107","0.172150000929832","","0.127210006117821","0.122309997677803","0.102810002863407","","0.263449996709824","0.259559988975525","0.250530004501343","0.269120007753372","0.279850006103516","0.271750003099441","","","0.255789995193481","0.260589987039566","0.259389996528625","0.322499990463257","0.320490002632141","0.35003998875618","0.512589991092682","0.6389200091362","0.901730000972748","1.22815001010895","1.39601004123688","1.45710003376007","","","1.70655000209808","3.16849994659424","4.24206018447876","4.46756982803345","4.87261009216309","","3.55734127881086","","","","","","","","","","","",
"European Union","EUU","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5807991027832","54.6741714477539","57.6084289550781","60.5620918273926","63.1297988891602","65.5562973022461","67.5275421142578","69.1958770751953","70.1552505493164","71.5001678466797","72.827278137207","74.3509674072266","75.0537567138672","74.6586227416992","74.7333831787109","75.8124237060547","76.8882293701172","77.8732681274414","79.4047164916992","80.8901062011719","82.3010101318359","83.8961181640625","87.4528121948242","89.8954620361328","89.9082870483398","89.9082870483398","",
"Fragile and conflict affected situations","FCS","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","8.72900009155273","7.78661012649536","8.56674957275391","8.49691009521484","8.42545032501221","8.39752006530762","7.54476976394653","8.46107959747314","8.49615001678467","8.48126983642578","8.4751501083374","8.10165023803711","8.08053016662598","8.01597023010254","8.02480983734131","7.98884010314941","8.02396965026855","8.7813196182251","8.18412971496582","8.15071964263916","8.24166011810303","8.17168045043945","8.05795001983643","8.01428985595703","7.86065006256104","7.98254013061523","8.06317043304443","8.73472023010254","8.55356025695801","9.02132034301758","9.39573955535889","10.1900300979614","10.8597097396851","11.3538503646851","11.983039855957","12.9240999221802","13.8071899414062","14.4498300552368","15.2033596038818","15.3407697677612","15.2842102050781","15.1551198959351","14.9124898910522","14.7767295837402","14.8651599884033","14.4080896377563","14.1435499191284","14.1065502166748","14.029580116272","13.8664903640747","","","","","","",
"Finland","FIN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5535278320312","96.0845184326172","96.6120300292969","98.5097808837891","100.717247009277","103.105010986328","105.089508056641","106.329437255859","101.732460021973","102.747123718262","103.083862304688","100.574432373047","100.171516418457","98.6782073974609","98.1866302490234","97.4420166015625","98.7431182861328","100.645790100098","103.75373840332","107.340469360352","112.642509460449","118.473243713379","123.14087677002","126.376068115234","",
"Fiji","FJI","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","0.460079997777939","1.13239002227783","0.937200009822845","1.28102004528046","1.20783996582031","1.63458001613617","","","","","","","","","","2.2477400302887","1.96364998817444","","","","","","","","","","","","","","","","","15.9926595687866","15.7533302307129","15.6054096221924","","","","","","","","","72.6594782268515","73.0377871079279","79.7281456540716","84.8476426297438","85.0878768441308","85.8237747653806","94.0309604099732","86.8125972423413","80.5418189636637","70.9389846794427","84.3373176073247","",
"France","FRA","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1610488891602","55.499828338623","57.9472503662109","59.2412605285645","59.996898651123","60.2636413574219","59.3123588562012","58.7141609191895","59.1619987487793","61.2457084655762","61.9770202636719","64.5965881347656","66.5081405639648","68.3062973022461","69.7196426391602","71.7322006225586","73.0402526855469","75.1806030273438","75.6418609619141","77.6480102539062","79.1524887084961","81.4773330688477","80.5344314575195","82.010871887207","",
"Faroe Islands","FRO","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","14.7083396911621","12.6619901657104","13.4484596252441","18.6040592193604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.112170003354549","0.18045000731945","0.260580003261566","","","0.787429988384247","0.832279980182648","0.879540026187897","1.01660001277924","1.26600003242493","","","2.37283992767334","2.62099003791809","","","3.19430994987488","3.18460988998413","3.14703989028931","3.04292988777161","","","","","","","","","4.76121997833252","","5.99887990951538","","5.59810018539429","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2376289367676","63.1506118774414","68.1336517333984","69.4760284423828","68.7480926513672","68.6411819458008","68.4566268920898","67.8921585083008","66.1612319946289","67.7098388671875","68.3259124755859","67.8691024780273","67.6730575561523","64.6671829223633","64.223747253418","64.4248275756836","66.6012115478516","68.6442718505859","70.4450607299805","75.4132614135742","79.5263595581055","88.3975524902344","92.4416198730469","93.4978408813477","","",
"Georgia","GEO","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","26.1660499572754","","","","","","","","","","34.0329704284668","","","","50.6478118896484","44.8069190979004","46.8881301879883","","39.0750198364258","39.1737403869629","40.0761413574219","43.0371513366699","43.2041015625","44.0196800231934","49.0268402099609","43.1696281433105","42.0736694335938","40.7785987854004","30.7644805908203","35.4432914618605","38.3894771843667","37.2198781059541","45.0691336488554","50.8549589145805","56.2940888308295","61.2539265889238","66.1567398119122","68.5508545862952","72.0135969397417","75.0586297121814","81.26495658881","84.6260373912433","84.0958562940011","","97.6890182495117",
"Ghana","GHA","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.205550000071526","0.20558999478817","0.235520005226135","0.298599988222122","0.39274999499321","0.333059996366501","","","","","","0.559729993343353","","","","","","","","","0.414130002260208","0.487720012664795","0.484510004520416","0.59290999174118","","","","","","","","","","","3.7736599445343","3.24600005149841","4.09826993942261","4.8115701675415","6.24880981445312","","8.48003259649343","8.75844559025083","10.3621759839783","11.9424942782794","12.5817971122044","12.8493690342004","13.3994663540674","13.562605653899","15.6756879343967","17.4008637702892","18.3007179396347","19.8132398315937","21.6757346417755","21.5873107910156","",
"Gibraltar","GIB","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.0852599963545799","","","","0.618399977684021","1.09405994415283","1.33315002918243","1.80982005596161","","","1.56588995456696","1.24215996265411","1.23081004619598","","1.10933995246887","0.499619990587234","0.353940010070801","0.258419990539551","0.231169998645782","0.172989994287491","0.118639998137951","0.109269998967648","0.164370000362396","0.139510005712509","","0.199919998645782","0.25271001458168","0.287440001964569","","","","","","0.710229992866516","1.13624000549316","2.26915001869202","3.66423988342285","4.5208101272583","4.63602018356323","5.16472005844116","5.48086977005005","5.33829021453857","6.29663991928101","6.63699007034302","","","","","","","","","","","",
"Gambia, The","GMB","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02149999141693","","","","0.454879999160767","","","","","0.411669999361038","","","","","","1.4891677158859","2.14758514125827","0.710182977738882","","","","","","","","","","","","23.1408405303955","",
"Guinea-Bissau","GNB","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0579200014472008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","0.801549971103668","","","","","","","","","0.34825000166893","","","","","","","","","1.15195000171661","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.2648506164551","63.2756614685059","71.8314971923828","78.051139831543","87.6496963500977","97.2059631347656","101.390556335449","94.8878631591797","","","103.951217651367","107.028007507324","110.714317321777","112.315757751465","118.362800598145","","129.572555541992","134.556167602539","141.381591796875","147.885711669922","149.35041809082","156.853729248047","171.78678894043","171.113082885742","","",
"Grenada","GRD","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","1.3967000246048","6.58576011657715","","9.91117000579834","4.43212985992432","5.1384801864624","","","","","","","","","","","","","","","","","","","","","","","","","66.5852813720703","","","","","","105.62378692627","110.199172973633","110.459968566895","112.941963195801","","","","","","","",
"Greenland","GRL","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","1.22029995918274","1.39856004714966","1.61634004116058","1.83029997348785","1.57551002502441","1.85728001594544","2.16027998924255","2.46759009361267","3.0280499458313","","","","","","","","","","","","","","","","","","","","","","","","8.21562004089355","","","","","17.7758598327637","","15.600700378418","15.9774951784157","16.5531019086833","17.0880526453759","20.0913155597273","19.2986223732897","23.7526617902951","","","","24.1391983487719","","","","30.5259191296939","","",
"Guam","GUM","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","0.59375","0.743560016155243","0.901409983634949","","","2.43549990653992","","","2.72558999061585","2.40885996818542","2.46376991271973","2.80076003074646","1.92216002941132","2.30770993232727","2.57048988342285","2.55486011505127","","3.77016997337341","","4.74811983108521","","","","8.57528972625732","8.49337005615234","9.38763999938965","11.9094495773315","","","","","","","13.5258798599243","14.7290496826172","15.1182899475098","15.1537504196167","12.4466896057129","13.5286102294922","15.461389541626","15.5987396240234","15.5886898040772","","","","","","","","","","","35.2743241701836","37.3607140773584","",
"High income","HIC","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7122802734375","61.0324096679688","64.6687927246094","68.6636199951172","71.2057266235352","73.3120498657227","74.7682723999023","76.5535430908203","77.8798522949219","79.0841369628906","80.7175674438477","81.7727127075195","82.5568008422852","82.7106170654297","83.1938323974609","83.8651504516602","84.5474472045898","85.1591720581055","85.4543609619141","85.9467926025391","87.1446228027344","88.458869934082","90.589973449707","90.2561264038086","91.4468688964844","91.9179534912109","",
"Hong Kong SAR, China","HKG","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3638801574707","32.8251609802246","33.0804290771484","33.1670188903809","41.7405395507812","55.0602912902832","55.6044616699219","59.191235059761","61.8981316725979","63.2913602941177","72.2173030442804","74.3136119888476","73.1265401493931","74.6725994304699","76.7319279012346","82.1955750133476","87.8519210977702","94.5834378920954","101.944909344491","104.50752688172","110.140271493213","126.023529411765","",
"Honduras","HND","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","2.26131010055542","2.60063004493713","3.14168000221252","4.48669004440308","5.06478023529053","","5.44114017486572","","","","","","","","7.45509004592896","7.53991985321045","7.86380004882812","8.029709815979","8.05700969696045","8.11598968505859","8.74565982818604","","","","","14.0024700164795","14.6357498168945","","","18.8980407714844","18.9579792022705","","","","21.4027004241943","","20.79599276034","","22.0969575245263","22.6874908293702","22.9121703739906","23.6055675606966","24.5039300601215","28.4665386955551","30.6275027991002","29.6191849826706","","","","","28.0634803771973","",
"Heavily indebted poor countries (HIPC)","HPC","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","1.49521005153656","1.48714005947113","1.51924002170563","1.52921998500824","1.55632996559143","1.58984005451202","1.60587000846863","1.64645004272461","1.69300997257233","1.70483005046845","1.75913000106812","1.77872002124786","1.80958998203278","1.80838000774384","1.79972994327545","1.8269499540329","1.84075999259949","1.83148002624512","1.84894001483917","1.85505998134613","1.8782399892807","1.89990997314453","1.92107999324799","1.94967997074127","1.97971999645233","1.9924099445343","2.04760003089905","2.13826990127564","2.2166600227356","2.29656004905701","2.52150988578796","2.7410900592804","3.03870010375977","3.18948006629944","3.47406005859375","3.7476499080658","4.10196018218994","4.34246015548706","4.69169998168945","5.15602016448975","5.61608982086182","5.81902980804443","6.24815988540649","6.5326099395752","6.72228002548218","6.85063982009888","6.87104988098145","7.0429801940918","7.25293016433716","7.41820001602173","7.60302019119263","7.81043004989624","","","","",
"Croatia","HRV","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.170238494873","42.1408805847168","46.1852912902832","48.4568786621094","51.988639831543","53.6731185913086","55.749698638916","58.4608116149902","58.4189682006836","65.6648101806641","69.6022109985352","71.9862365722656","76.9027099609375","79.2080993652344","78.4087905883789","80.1014022827148","81.7998580932617","83.7402114868164","86.0551071166992","87.5105285644531","91.6765899658203","95.9090728759766","97.7153091430664","","",
"Haiti","HTI","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","0.297329992055893","0.286100000143051","0.318320006132126","0.372590005397797","","0.518100023269653","","","0.735319972038269","","0.543169975280762","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5797805786133","53.7540588378906","63.470531463623","71.9222564697266","77.3835906982422","78.9258422851562","78.540771484375","75.5403594970703","71.8819122314453","70.1801300048828","68.633903503418","69.2688674926758","65.2662963867188","60.6456298828125","57.237621307373","56.7932891845703","57.514030456543","58.4977798461914","60.5666999816895","63.3984985351562","65.6403579711914","67.9196395874023","63.1527786254883","67.8429336547852","",
"IBRD only","IBD","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","7.61366987228394","4.77611017227173","5.96987009048462","5.39166021347046","6.48972988128662","6.6397500038147","5.96295022964478","6.29666996002197","6.51022005081177","6.8163800239563","7.15978002548218","7.40452003479004","7.4056601524353","7.44227981567383","9.25327968597412","9.39568042755127","7.71294021606445","8.35824966430664","7.93521022796631","8.47350025177002","8.27460956573486","8.68739986419678","9.90750026702881","9.72152996063232","10.6361398696899","11.7447004318237","11.1486797332764","13.7917203903198","13.8272399902344","14.9171304702759","15.8770904541016","16.9157295227051","18.6364803314209","20.1031703948975","21.3766498565674","22.5635395050049","24.8465309143066","25.6902503967285","27.3377799987793","28.5310401916504","30.3736991882324","32.7142791748047","35.0058403015137","36.6942901611328","41.1090888977051","43.0587196350098","44.3935890197754","45.3373718261719","46.3502197265625","47.833869934082","49.814281463623","52.2117805480957","54.1909484863281","56.4007987976074","57.006420135498","",
"IDA & IBRD total","IBT","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","6.75283002853394","4.32507991790771","5.34172010421753","4.83922004699707","5.76253986358643","5.87581014633179","5.28282022476196","5.56573009490967","5.74043989181519","5.9885401725769","6.25374984741211","6.45999002456665","6.50195980072021","6.5449800491333","8.06161022186279","8.20178031921387","6.79018020629883","7.32006978988647","6.949049949646","7.37419986724854","7.20937013626099","7.52818012237549","8.47947025299072","8.30969047546387","8.99604034423828","9.82958984375","9.33677959442139","11.3626499176025","11.3713998794556","12.1968202590942","12.9499702453613","13.8238201141357","15.144419670105","16.2602596282959","17.2480392456055","18.2348804473877","19.9905605316162","20.6604499816894","21.9295597076416","22.9240493774414","24.3076801300049","25.9897804260254","27.5993309020996","28.7034492492676","31.6940803527832","32.9042510986328","33.660530090332","34.140998840332","34.6811218261719","35.7570686340332","36.925048828125","38.421070098877","39.5079193115234","40.9103012084961","41.4359283447266","",
"IDA total","IDA","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","1.66642999649048","1.66244995594025","1.67541003227234","1.66177999973297","1.65992999076843","1.67294001579285","1.68437004089355","1.7875200510025","1.850909948349","1.97608995437622","2.04163002967835","2.13165998458862","2.28718996047974","2.30866003036499","2.34912991523743","2.40084004402161","2.39259004592896","2.48589992523193","2.43668007850647","2.43376994132996","2.51311993598938","2.50939011573792","2.49044990539551","2.5985701084137","2.64973998069763","2.74220991134644","2.901859998703","3.06268000602722","3.24276995658875","3.45568990707398","3.75871992111206","4.13351011276245","4.31558990478516","4.4748101234436","4.69709014892578","5.15213012695312","5.45497989654541","5.74561023712158","6.09100008010864","6.70481014251709","7.27861976623535","7.69077014923096","8.16038036346436","8.5165901184082","8.81826972961426","8.9448299407959","9.03466033935547","9.21560955047607","9.50026988983154","10.3897695541382","10.5879001617432","10.9274997711182","10.8593196868897","11.260009765625","11.7985496520996","",
"IDA blend","IDB","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","2.41991996765137","2.38328003883362","2.31048011779785","2.26503992080689","2.22678995132446","2.19067001342773","2.16037011146545","2.18481993675232","2.20818996429443","2.2318799495697","2.23780989646912","2.30745005607605","2.36518001556396","2.3785400390625","2.41771006584167","2.471519947052","2.45197010040283","2.55526995658875","2.64112997055054","2.67138004302979","2.78779006004333","2.73082995414734","2.67348003387451","2.71257996559143","2.86595010757446","3.01607990264893","3.20489001274109","3.37684011459351","3.52884006500244","3.66887998580933","3.9608199596405","4.21369981765747","4.50159978866577","4.75447988510132","5.08827018737793","5.55927991867065","5.61939001083374","5.85994005203247","5.84712982177734","6.2918701171875","6.69280004501343","7.02695989608765","7.64395999908447","8.0817699432373","8.41501998901367","8.14173030853271","8.17263984680176","8.36297988891602","8.34360027313232","9.81085968017578","10.2306499481201","10.6889295578003","9.99676036834717","10.3061199188232","11.8021202087402","",
"Indonesia","IDN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","1.38655996322632","","1.50925004482269","","","","1.456169962883","","","","","","2.417720079422","2.61982011795044","3.33211994171143","3.94980001449585","","","","","","","","7.42917013168335","","8.74075984954834","8.12001991271973","","","13.3949499130249","13.9490804672241","12.2964897155762","13.718469619751","14.1100702285767","14.4632501602173","","16.2031497955322","17.7361507415771","19.9365501403809","22.5412197113037","22.4019892604013","23.6617768904453","30.2814797483833","32.0561594083682","32.1127656778979","34.5220912776747","37.2604595362436","38.5952407318475","38.8659567828988","39.5239845592779","40.8939254732285","44.0458339836419","46.6107282434441","49.8897505872353","","",
"IDA only","IDX","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","1.31290996074676","1.32273995876312","1.37228000164032","1.37091994285583","1.38399004936218","1.41823995113373","1.44719004631043","1.5854799747467","1.66567003726959","1.83661997318268","1.92866003513336","2.02762007713318","2.22452998161316","2.24780011177063","2.28637003898621","2.33506989479065","2.33213996887207","2.41868996620178","2.30302000045776","2.28317999839783","2.34231996536255","2.36512994766235","2.36600995063782","2.51160001754761","2.51642990112305","2.5781900882721","2.72933006286621","2.89205002784729","3.08106994628906","3.32704997062683","3.63488006591797","4.07196998596191","4.19936990737915","4.31111001968384","4.47406005859375","4.91679000854492","5.35290002822876","5.67223978042603","6.20576000213623","6.88851976394653","7.52868986129761","7.92137002944946","8.33815956115723","8.67827987670898","8.9579496383667","9.31925010681152","9.44921016693115","9.63253021240234","10.0803003311157","10.6625900268555","10.7474603652954","11.0301704406738","11.2925901412964","11.7512998580933","11.7817697525024","",
"Isle of Man","IMN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","2.18394994735718","","2.24238991737366","","","2.45581007003784","2.50946998596191","2.58377003669739","2.67336010932922","2.65795993804932","2.87936997413635","2.86125993728638","3.21000003814697","3.38913989067078","3.55113005638123","3.72453999519348","3.91202998161316","3.61066007614136","3.78295993804932","3.99425005912781","4.12568998336792","","","","3.92477011680603","4.65301990509033","4.89305019378662","","","7.83547019958496","8.08839988708496","8.61485004425049","8.87024021148682","9.07785987854004","9.14704990386963","9.9578104019165","11.1442899703979","","13.6778697967529","15.6030670793987","20.7720073340361","23.0076649628883","23.3035631990213","25.4988485872123","26.8824848217933","27.0964508083747","28.1063681820981","29.1416522206199","30.2734834550521","31.2567152517231","32.3862536999882","33.2538563262393","35.2437991377201","35.4110375372816","35.7317719937145",
"Not classified","INX","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.066520690918","59.7976684570312","62.8252906799316","65.5349197387695","65.3105621337891","65.2195205688477","65.0848236083984","58.6846199035645","60.386791229248","65.4138031005859","70.4553985595703","70.1784210205078","73.4494018554688","75.8586730957031","80.5805511474609","81.5644683837891","81.7507629394531","81.5404968261719","79.9536972045898","80.4380416870117","85.4047088623047","85.6828994750977","","","",
"Iran, Islamic Rep.","IRN","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","1.48464000225067","2.03256011009216","2.33734011650085","2.34544992446899","2.40627002716064","2.55851006507873","2.64808011054993","2.8121600151062","","","","","","","","","","","","","","","","","","14.3763198852539","","","16.6381797790527","17.2309799194336","18.6210994720459","17.9927196502686","19.7185096740723","22.0902194976807","23.3864803314209","26.5123901367188","31.8951206207275","39.1407318115234","38.0134811401367","42.9514312744141","48.448600769043","54.507999420166","55.5274887084961","62.3088912963867","66.2445526123047","63.8946418762207","62.2489585876465","57.9571418762207","56.54296875","55.3022689819336","54.9481811523438","59.131290435791","","","",
"Iraq","IRQ","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","2.18137001991272","2.31612992286682","2.44069004058838","3.30033993721008","4.53716993331909","5.7523398399353","6.16279983520508","6.36146020889282","6.15782022476196","6.35203981399536","6.18720006942749","5.91882991790771","5.87383985519409","5.6725001335144","5.47974014282227","7.82873010635376","8.11565971374512","8.60978031158447","9.15612983703613","","","","","","","","","","8.06447982788086","8.32952976226807","","8.72393035888672","","11.3960399627685","11.4250802993774","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","School enrollment, tertiary, female (% gross)","SE.TER.ENRR.FE","","","","","","","","","","","","5.09416007995605","6.0068998336792","7.4148998260498","8.15876960754395","9.74277019500732","11.3414897918701","12.2912998199463","13.2981901168823","","","20.869649887085","","23.9936294555664","24.9100093841553","","24.1566791534424","","","25.7266006469727","28.8384895324707","29.5694198608398","35.7759017944336","32.1298599243164","39.6124000549316","41.6707496643066","42.6453514099121","44.5493087768555","47.782039642334","51.8942413330078","57.4266014099121","59.3491401672363","67.0512771606445","77.6478118896484","87.3699722290039","92.5811004638672","95.5150604248047","95.4926071166992","97.2149124145508","95.3111267089844","100.907493591309","101.638069152832","102.000862121582","100.533180236816","102.805358886719","97.9845275878906","97.9824676513672","94.0050888061523","91.5173492431641","94.9971923828125","100.031951904297","116.909812927246","114.626007080078","104.202987670898","","",
